Ax,Ay,Az,Gx,Gy,Gz,Label
-0.1113,0.7222,0.6617,-250.6,-110.74,-376.95,A
0.243,-0.1357,0.8969,-236.25,-136.43,-392.49,A
0.4382,-0.9389,1.2576,-164.78,-88.55,-319.13,A
0.4041,-1.1053,1.3562,-70.98,-6.72,-189.91,A
0.2269,-0.7979,1.1366,-20.23,32.55,-76.44,A
0.0737,-0.5285,1.0033,-24.08,18.48,-27.51,A
0.0542,-0.5641,1.0502,-39.83,21.42,4.34,A
0.0107,-0.486,1.0394,-29.89,19.04,31.78,A
-0.039,-0.124,0.8891,-11.83,21.0,47.18,A
-0.1874,0.0283,0.9267,-25.06,-4.34,13.93,A
-0.1449,-0.1147,1.12,-29.26,-0.7,-6.3,A
-0.1035,-0.2572,1.0829,-10.64,20.02,0.07,A
-0.1322,-0.2904,0.9692,10.22,20.3,18.13,A
-0.1972,-0.0444,0.7964,22.12,9.24,38.64,A
-0.2186,-0.0464,0.9194,15.05,-14.14,31.99,A
-0.2035,-0.1025,1.0038,20.37,-13.65,34.37,A
-0.2269,-0.1547,0.9584,33.67,-21.28,43.68,A
-0.1122,-0.0874,0.9604,63.49,-37.03,77.91,A
-0.3084,0.3343,0.8789,64.47,-28.91,62.37,A
-0.3026,0.2874,1.0721,26.39,-41.58,1.68,A
-0.2054,0.0956,1.1434,15.68,-21.21,-6.3,A
-0.1425,0.0893,0.977,27.79,0.28,-2.1,A
-0.1967,0.062,1.0868,18.27,-9.94,-14.84,A
-0.1337,-0.0537,1.1634,24.64,-1.19,-8.05,A
-0.1157,-0.0625,1.117,17.29,13.09,2.1,A
-0.1645,0.0351,0.9945,10.01,9.17,0.84,A
-0.1674,0.0307,0.9858,-1.82,-4.34,-4.69,A
-0.141,-0.0883,1.0228,-1.26,-7.49,-0.91,A
-0.1283,-0.0654,1.0209,5.81,-8.19,9.8,A
-0.1601,0.0244,0.9989,7.84,-12.81,11.55,A
-0.1557,0.0195,0.9931,-0.77,-19.67,3.78,A
-0.1283,0.0078,1.0516,-3.85,-14.56,2.24,A
-0.1225,0.0078,1.0829,-9.38,-4.76,-4.48,A
-0.1205,-0.0425,1.0594,-17.5,3.01,-6.02,A
-0.1225,-0.0898,1.0321,-11.83,7.07,2.66,A
-0.3026,1.0838,0.9711,13.93,-60.9,-102.9,A
-0.1264,0.8208,1.0746,-28.98,-41.23,-162.54,A
-0.0356,0.5744,0.9814,-72.73,-19.39,-183.54,A
0.0195,0.3465,0.8711,-111.44,-24.08,-190.26,A
0.1518,-0.0795,0.9316,-116.2,-37.17,-180.39,A
0.2176,-0.306,1.099,-92.68,-46.83,-131.67,A
0.2499,-0.4543,1.2161,-52.64,-28.14,-64.75,A
0.1776,-0.2967,1.179,-29.4,-12.81,-14.98,A
0.1044,-0.1293,1.0848,-31.99,-2.94,4.41,A
0.083,-0.1293,1.0658,-39.06,-0.91,5.67,A
0.0834,-0.1962,1.1326,-39.34,9.52,15.19,A
0.0229,-0.1415,1.0834,-21.98,13.3,35.0,A
-0.0283,0.0644,0.976,0.0,7.28,55.16,A
-0.1122,0.266,0.9223,-12.25,1.33,41.16,A
-0.122,0.2328,1.0131,-25.76,-6.02,27.37,A
-0.1137,0.1474,0.9926,-10.92,3.15,26.32,A
-0.1615,0.2113,0.894,13.23,1.68,31.29,A
-0.1781,0.3728,0.8032,27.72,-1.05,25.9,A
-0.2264,0.428,0.8442,14.49,-17.92,5.81,A
-0.1752,0.3333,0.9311,16.24,-18.69,-6.51,A
-0.1479,0.2938,0.9911,17.71,-13.65,-11.55,A
-0.1152,0.2747,1.0756,13.37,-7.56,-12.39,A
-0.0996,0.2298,1.0765,6.37,-2.8,-11.55,A
-0.083,0.1703,1.0648,6.79,-3.85,-7.49,A
-0.0698,0.1337,1.0536,13.72,-4.97,3.22,A
-0.0737,0.1552,1.0302,18.76,-6.86,12.74,A
-0.0932,0.265,0.9716,7.63,-1.89,11.55,A
-0.1191,0.2918,0.9736,-8.61,-7.7,-1.4,A
-0.0878,0.2352,0.9941,-14.7,-10.92,-12.11,A
-0.0337,0.1854,1.0795,-13.72,-2.94,-17.85,A
0.0039,0.1064,1.1024,-16.31,6.23,-14.14,A
-0.0024,0.0752,1.0634,-10.29,9.38,-5.04,A
-0.0132,0.0688,1.0204,-0.14,6.09,5.53,A
-0.0224,0.1191,1.0014,6.72,3.29,14.07,A
-0.0586,0.1913,1.0004,4.41,1.82,13.3,A
-0.0893,0.2089,1.017,1.96,-0.21,6.86,A
-0.1049,0.2142,0.9921,3.57,2.66,2.8,A
-0.1313,0.2274,0.9638,1.47,-1.75,-2.24,A
-0.1137,0.1771,0.9887,2.38,-6.79,-4.13,A
-0.0986,0.1215,0.9916,6.51,-4.48,1.75,A
-0.0961,0.1161,1.0067,12.95,-2.03,13.23,A
-0.1254,0.222,0.9784,19.11,4.41,19.67,A
-0.1659,0.3323,0.9828,14.35,6.93,12.74,A
-0.1479,0.3499,0.9296,2.38,6.3,-1.61,A
-0.1132,0.2943,0.9282,-6.37,-5.39,-13.79,A
-0.082,0.244,1.0287,-1.82,-13.93,-15.12,A
-0.06,0.243,1.1824,-1.96,-12.46,-13.79,A
-0.0488,0.265,1.3318,-5.18,8.12,-16.45,A
-0.0107,0.1923,1.241,-15.68,41.79,-27.44,A
-0.0459,0.0908,1.1971,-21.21,52.78,-19.53,A
-0.0488,0.0327,1.2093,3.01,58.8,-1.75,A
-0.0605,0.0551,1.2342,18.06,62.23,19.95,A
-0.0429,0.1337,1.2751,24.01,81.83,31.29,A
-0.0947,0.3592,1.2776,9.38,111.72,29.05,A
-0.142,0.3636,1.3469,-4.13,143.43,15.05,A
-0.1484,0.4704,1.3996,-19.6,188.51,-6.93,A
-0.184,0.5519,1.1927,-64.05,234.71,-43.05,A
-0.2762,0.5705,0.7886,-120.68,238.21,-79.66,A
-0.3938,0.4656,0.4124,-170.31,182.35,-104.37,A
-0.4392,0.2006,0.344,-187.25,106.19,-107.73,A
-0.4124,-0.0991,0.4036,-164.22,39.55,-90.3,A
-0.3728,-0.3421,0.5788,-124.88,23.24,-60.13,A
-0.3157,-0.5353,0.7188,-76.58,9.94,-24.22,A
-0.3362,-0.4446,0.8696,-43.33,30.87,0.14,A
-0.4231,-0.1952,0.8882,-0.42,56.63,6.51,A
-0.4929,-0.1391,0.5822,-5.32,36.68,14.49,A
-0.5012,-0.1991,0.608,-13.3,17.5,8.54,A
-0.449,-0.3758,0.4558,-8.05,-4.27,19.81,A
-0.4133,-0.4226,0.5402,6.02,-35.56,52.01,A
-0.3655,-0.3806,0.3919,40.04,-38.71,72.66,A
-0.3723,-0.2269,-0.0181,54.67,-78.61,84.56,A
-0.324,-0.0761,-0.5475,47.53,-193.2,101.22,A
-0.12,-0.0117,-0.4265,72.73,-370.58,120.61,A
0.2147,0.062,0.1342,132.58,-504.77,127.61,A
0.4758,0.2713,0.7647,152.81,-560.7,111.58,A
0.5788,0.3753,1.3586,127.96,-543.06,83.72,A
0.6256,0.3157,1.5855,146.79,-486.57,62.65,A
0.6154,0.3509,1.8466,169.96,-423.92,62.86,A
0.7569,0.3597,2.3004,149.24,-319.69,60.76,A
0.772,0.2865,2.7611,318.85,-75.67,64.19,A
0.6246,0.6232,2.7211,283.43,130.69,84.21,A
0.5802,1.1736,2.4668,181.09,301.98,34.93,A
0.4797,1.2137,1.5406,62.51,457.31,-93.87,A
0.286,1.018,0.5383,-69.23,453.74,-147.7,A
0.0956,0.6549,0.2186,-135.52,309.54,-121.59,A
-0.0068,0.4534,0.5885,-82.39,196.07,-74.48,A
-0.0756,0.4773,0.7959,-18.55,124.46,-43.68,A
-0.0498,0.4626,1.2883,21.0,117.18,-29.26,A
0.0181,0.4973,1.4103,8.26,169.82,-47.67,A
0.0395,0.5827,1.5831,-33.74,245.77,-55.72,A
0.0678,0.6739,1.28,-89.95,311.08,-76.58,A
-0.1562,0.5524,0.486,-149.45,319.27,-63.98,A
-0.4846,0.5998,0.2913,-155.89,266.56,-136.15,A
-0.4958,0.5495,0.3323,-131.74,171.01,-170.73,A
-0.4124,0.0747,0.2918,-132.09,118.72,-188.51,A
-0.4026,-0.306,0.2782,-91.84,66.85,-145.25,A
-0.4094,-0.4065,0.1606,-42.77,26.53,-83.02,A
0.2694,0.4538,1.1229,-113.82,271.25,-140.21,A
0.2533,0.4085,1.6934,-83.58,275.8,-129.99,A
0.447,0.4329,1.6665,-44.24,393.54,-141.05,A
0.286,0.4426,0.5036,-94.85,423.57,-166.67,A
-0.2284,0.5241,-0.2328,-157.57,321.44,-190.96,A
-0.3894,0.4041,-0.0991,-159.18,147.0,-208.04,A
-0.2489,-0.1908,0.2006,-104.09,43.61,-187.04,A
-0.122,-0.571,0.5012,-46.13,17.15,-138.18,A
-0.1342,-0.5622,0.5397,-29.12,11.62,-82.11,A
-0.243,-0.264,0.4338,-33.53,-6.02,-54.6,A
-0.2333,-0.3582,0.2884,-63.49,-57.61,-56.35,A
-0.1586,-0.4436,0.6451,-70.28,-95.69,-29.05,A
-0.1815,-0.2874,0.4202,-36.19,-120.33,-2.1,A
-0.2054,-0.3719,0.142,-26.53,-170.66,-14.35,A
-0.0542,-0.3924,0.1815,7.35,-242.34,-4.41,A
-0.0244,-0.2064,0.4089,115.08,-330.26,28.98,A
0.1674,-0.0073,0.6744,163.03,-405.3,63.0,A
0.2679,0.3338,0.9082,140.84,-414.26,71.61,A
0.4002,0.3606,1.3849,102.55,-442.33,18.83,A
0.5158,0.205,1.7783,113.96,-401.45,-33.6,A
0.6407,0.063,1.8759,140.84,-301.56,-45.78,A
0.6139,-0.3787,1.6938,191.31,-174.86,-45.71,A
0.6261,-0.1118,1.3757,182.42,-80.99,-2.87,A
0.5222,0.0996,1.161,165.97,-48.09,23.31,A
0.4709,0.1039,1.099,132.93,-28.35,12.46,A
0.5207,-0.0673,0.9472,139.72,0.49,45.29,A
0.4416,0.0844,0.8228,137.48,-1.19,56.63,A
0.4724,0.0913,1.0941,160.3,8.47,30.66,A
0.5075,0.1752,1.1414,222.67,1.68,21.84,A
0.5661,0.3738,1.2634,163.38,27.09,61.6,A
0.508,0.6378,1.3293,70.07,112.98,63.21,A
0.507,0.488,1.3322,-34.65,187.32,21.14,A
0.5807,0.0898,1.1546,-43.96,266.49,16.94,A
0.4421,0.0722,0.9248,-20.51,294.14,44.8,A
0.3123,0.1244,1.0409,3.01,255.85,60.83,A
0.4065,0.06,1.2898,40.18,261.59,88.27,A
0.4309,0.1279,0.9331,35.42,308.56,116.41,A
0.2006,0.3719,0.4685,-16.38,289.24,126.63,A
-0.0576,0.569,0.0947,-62.09,199.08,118.37,A
-0.2025,0.6159,0.1401,-62.09,89.88,107.1,A
-0.3001,0.8784,0.4592,-43.47,2.38,92.54,A
-0.3309,1.0907,0.6334,-32.9,-30.87,32.13,A
-0.3323,1.2054,0.7081,-28.42,-47.6,-23.8,A
-0.3616,1.4113,0.8345,-27.79,-69.37,-69.72,A
-0.3226,1.3864,0.8438,-48.37,-64.4,-127.75,A
-0.1484,1.1488,0.856,-78.19,-112.56,-208.04,A
0.1405,0.5549,0.8833,-63.84,-153.16,-252.63,A
0.2977,0.2396,0.8325,-53.2,-170.03,-247.52,A
0.3655,0.0205,0.855,-64.26,-198.03,-215.53,A
0.4348,-0.181,1.0531,-51.03,-203.35,-182.28,A
0.5563,-0.4826,1.2254,-13.37,-180.88,-135.59,A
0.631,-0.5456,1.3264,23.38,-123.34,-72.24,A
0.5622,-0.4016,1.2342,41.58,-50.47,-24.5,A
0.4568,-0.3045,1.0756,36.33,-20.37,-5.04,A
0.4646,-0.2918,1.0385,37.59,-10.85,16.1,A
0.4695,-0.2933,1.017,38.29,15.26,41.23,A
0.4036,-0.1908,0.978,39.62,26.32,68.88,A
0.2855,0.0556,0.9277,50.89,8.12,98.35,A
0.2274,0.2303,0.9223,54.81,-25.62,111.58,A
0.2147,0.5187,1.16,45.29,-13.79,108.71,A
0.1869,0.6939,1.4996,-5.95,45.22,59.43,A
0.1893,0.631,1.4938,-46.97,133.77,6.58,A
0.1464,0.5153,1.1234,-62.86,173.53,-24.08,A
0.0508,0.4265,0.7418,-63.84,159.53,-30.59,A
-0.0166,0.3216,0.5729,-53.41,102.69,-22.05,A
0.002,0.2133,0.568,-31.99,37.1,-1.12,A
0.0381,0.1337,0.7418,-4.69,-8.47,19.81,A
0.0444,0.1357,0.7076,12.67,-52.22,34.16,A
0.0864,0.183,0.8779,29.54,-74.34,42.14,A
0.123,0.2664,1.1736,38.08,-63.77,39.48,A
0.1601,0.3304,1.3649,33.46,-12.46,24.64,A
0.1557,0.3489,1.3166,20.16,36.89,7.21,A
0.1093,0.3079,1.0546,5.04,59.71,-5.81,A
0.0815,0.2235,0.8564,2.31,47.81,-11.69,A
0.0752,0.1781,0.8701,8.54,22.75,-8.33,A
0.0961,0.1815,1.1527,27.65,15.12,0.28,A
0.1249,0.224,1.2366,36.61,43.05,3.57,A
0.0986,0.3314,1.2576,25.62,73.29,0.49,A
0.0615,0.4299,1.2141,4.13,97.02,-13.65,A
0.0024,0.4636,1.0214,-21.63,108.01,-31.15,A
-0.0547,0.429,0.833,-50.75,95.06,-48.72,A
-0.0683,0.3055,0.7632,-59.92,69.51,-59.36,A
-0.041,0.1669,0.9165,-46.97,38.29,-52.85,A
0.0044,0.0639,0.998,-28.21,38.15,-40.53,A
-0.0059,0.0976,1.1819,-18.62,47.04,-19.67,A
0.0112,0.1932,1.506,-8.61,78.61,-4.97,A
0.0161,0.2128,1.3596,-29.47,142.52,-14.7,A
-0.0991,0.2616,1.0009,-59.78,162.61,-29.75,A
-0.1996,0.2445,0.7169,-64.82,136.64,-39.06,A
-0.2557,0.1488,0.589,-69.72,82.53,-41.02,A
-0.2396,0.0161,0.6842,-62.09,35.35,-32.13,A
-0.2113,-0.0307,1.0165,-40.18,17.36,-13.23,A
-0.1576,-0.0239,1.1253,-32.48,42.84,-5.11,A
-0.2142,0.0498,1.1556,-43.12,63.77,0.49,A
-0.2582,0.1274,1.0146,-38.15,79.31,1.4,A
-0.3182,0.144,0.8711,-41.16,70.42,-7.7,A
-0.3343,0.0932,0.8623,-31.29,53.34,-15.47,A
0.6056,0.2162,1.3752,159.81,31.36,30.94,A
0.4338,0.3216,1.1409,150.01,95.13,-11.9,A
0.4075,0.3416,0.9326,107.45,94.43,-28.14,A
0.3143,0.4333,0.8433,96.04,72.94,-20.65,A
0.324,0.2098,0.629,108.08,5.32,-16.87,A
0.3772,0.2669,0.936,54.32,-17.71,24.57,A
0.4914,0.3006,1.4508,18.9,17.85,43.68,A
0.612,0.2591,1.869,24.5,132.02,65.52,A
0.6422,0.1932,1.5806,21.77,265.23,62.16,A
0.5622,0.1869,0.9902,7.0,330.82,56.7,A
0.3377,0.2669,0.4465,-24.5,321.44,60.13,A
0.1469,0.2757,0.3001,-57.33,225.89,88.06,A
0.144,0.1752,0.5344,-48.37,152.95,77.7,A
0.123,0.1854,0.7115,-40.74,129.01,87.08,A
0.0595,0.3143,0.875,-30.8,120.75,81.48,A
0.0239,0.3899,0.8886,-8.96,127.33,64.19,A
-0.0298,0.3997,0.7266,-13.72,102.48,57.47,A
-0.0293,0.3094,0.772,-10.64,71.75,66.92,A
-0.0415,0.3528,0.935,12.6,55.44,78.82,A
-0.0698,0.4616,0.9453,35.0,60.69,77.21,A
-0.3558,0.0468,0.8052,249.48,-113.82,72.8,A
-0.4158,0.2118,0.7183,81.97,-128.87,-13.3,A
-0.3333,0.1191,0.8384,-5.46,-37.73,-13.58,A
-0.1679,-0.2011,1.1927,-27.65,-52.36,-11.9,A
-0.1386,-0.2689,1.3342,9.17,-5.81,30.17,A
-0.2786,0.0869,1.0673,37.94,23.45,48.02,A
-0.3572,0.346,0.9155,27.02,20.58,29.4,A
-0.4104,0.4138,0.8642,8.75,15.33,1.61,A
-0.3899,0.3187,0.8042,-8.26,4.83,-14.21,A
-0.3118,0.0756,0.8984,-14.56,-6.09,-16.38,A
-0.2762,-0.0444,0.9584,-3.22,-4.27,6.02,A
-0.3299,0.1059,0.9082,-2.45,-5.88,18.55,A
-0.3792,0.2557,0.8618,-13.79,-10.01,9.17,A
-0.3953,0.2425,0.8086,-27.86,-19.46,-8.4,A
-0.3538,0.1088,0.9257,-17.43,-6.93,-14.84,A
-0.3372,0.0854,0.9755,-6.51,-4.69,-9.94,A
-0.3445,0.103,1.0014,0.91,1.33,-7.35,A
-0.3924,0.203,0.9526,-6.3,0.07,-10.43,A
-0.365,0.124,1.0126,-17.5,-3.64,-17.36,A
-0.3392,0.0508,1.0492,-13.72,5.67,-10.78,A
-0.325,-0.0439,0.954,-9.31,13.3,0.07,A
-0.307,0.0371,0.9267,4.27,11.97,14.21,A
-0.507,0.162,0.8384,7.07,2.31,18.48,A
-0.3777,0.1191,0.9409,6.51,-4.55,-5.25,A
-0.2869,0.1,1.0258,3.92,1.05,5.81,A
-0.4265,0.2338,0.8984,-0.42,-5.11,4.48,A
-0.3797,0.1752,1.0619,-8.05,-8.75,-8.61,A
-0.3074,0.1498,1.0614,-15.75,8.96,-12.88,A
-0.3499,0.1327,0.914,-19.25,7.28,-16.03,A
-0.3299,0.0078,0.895,-10.71,-0.14,-15.89,A
-0.3162,-0.0454,0.8784,-2.17,-1.96,-5.32,A
-0.3367,-0.0015,0.8774,9.45,-3.29,4.69,A
-0.3597,0.0654,0.8472,8.61,-13.58,10.01,A
-0.3523,0.1103,0.9321,9.52,-18.13,10.29,A
-0.3523,0.1313,0.9858,9.87,-15.19,9.1,A
-0.3587,0.1484,1.0292,1.12,-6.09,1.26,A
-0.3699,0.1669,0.9589,-7.84,-2.8,-0.21,A
-0.3758,0.1664,0.9365,-9.31,-8.68,-5.18,A
-0.3782,0.1513,0.9179,-13.37,-14.42,-11.97,A
-0.347,0.0337,0.9087,-8.54,-17.01,-14.84,A
-0.3206,-0.0029,0.9706,8.05,-17.64,-4.34,A
-0.3162,0.0142,0.9575,12.04,-14.56,0.63,A
-0.3084,0.0273,0.957,12.6,-16.1,6.3,A
-0.3084,0.082,1.015,13.44,-15.47,7.35,A
-0.286,0.0874,1.076,9.66,-6.44,0.91,A
-0.2869,0.0791,1.0809,-4.06,2.8,-1.26,A
-0.3182,0.1074,0.9799,-7.63,4.55,-2.52,A
-0.3201,0.0795,0.9428,-8.75,-1.47,-6.3,A
-0.2982,-0.0068,0.9418,-5.11,-2.73,-4.55,A
-0.2957,-0.0342,0.9301,1.82,-2.31,3.08,A
-0.3113,-0.0063,0.8838,5.74,-4.41,10.22,A
-0.3099,0.0229,0.8974,9.17,-10.78,14.98,A
-0.3187,0.0708,0.9379,8.4,-13.79,18.76,A
-0.3187,0.124,1.0375,4.76,-10.15,15.96,A
-0.3162,0.1484,1.0463,-1.89,-2.52,10.57,A
-0.3323,0.1728,0.9789,-9.1,-1.54,5.11,A
-0.3304,0.1396,0.9599,-9.31,-2.45,-0.77,A
-0.3201,0.0908,0.9321,-9.94,-4.41,-2.66,A
-0.3138,0.0508,0.8999,-0.7,-9.52,1.75,A
-0.3079,0.0615,0.9335,8.26,-19.95,7.98,A
-0.2899,0.0942,1.0048,9.31,-21.49,10.99,A
-0.2899,0.1171,1.0043,6.93,-19.39,11.34,A
-0.304,0.1405,0.975,4.69,-22.33,8.96,A
-0.2816,0.1357,1.0482,5.04,-18.97,4.97,A
-0.2708,0.1074,1.0355,0.91,-11.27,2.8,A
-0.2777,0.0981,0.9828,-5.39,-13.58,3.85,A
-0.2733,0.1069,0.9906,-5.39,-18.48,5.32,A
-0.2591,0.0898,0.9994,-4.48,-17.99,5.11,A
-0.2445,0.0688,0.997,-0.42,-17.99,7.07,A
-0.2298,0.08,1.0614,6.51,-16.45,12.04,A
-0.224,0.1308,1.1366,8.19,-3.99,10.22,A
-0.2513,0.1801,1.0887,1.96,2.8,4.62,A
-0.2816,0.1674,1.0097,-5.46,-0.63,-0.77,A
-0.2713,0.0869,1.0146,-7.91,-2.73,-3.15,A
-0.2718,0.0473,0.9765,-4.41,-1.89,0.14,A
-0.2957,0.0825,0.9531,2.24,-3.5,3.43,A
-0.3011,0.1488,1.0063,6.79,-2.87,1.75,A
-0.2987,0.1518,1.0097,-3.64,-2.45,-6.23,A
-0.2538,0.0717,1.12,-2.1,10.43,-6.37,A
-0.2957,0.081,0.978,-8.61,18.13,-3.43,A
-0.3192,0.0927,0.8886,-7.07,8.12,-3.08,A
-0.3206,0.08,0.8828,-1.26,-2.59,-2.94,A
-0.2977,0.042,0.9409,2.87,-7.77,-2.66,A
-0.2894,0.0429,0.9667,6.86,-6.65,-1.4,A
-0.2987,0.0639,0.9628,6.58,-7.56,0.56,A
-0.2962,0.0883,1.015,4.97,-8.89,0.84,A
-0.2723,0.1088,1.0721,3.22,1.68,-1.82,A
-0.2908,0.1196,1.0072,-4.13,7.42,-6.37,A
-0.2928,0.0703,0.9409,-1.82,2.94,-7.77,A
-0.2816,0.0356,0.9316,5.53,-4.06,-2.1,A
-0.2786,0.0625,0.9618,8.89,-5.6,1.47,A
-0.285,0.0966,0.955,4.06,-10.5,-0.42,A
-0.2689,0.1181,1.0658,5.39,-7.91,-1.68,A
-0.2601,0.1171,1.078,2.38,3.71,-7.0,A
-0.2699,0.0849,1.015,-5.81,8.61,-10.22,A
-0.2752,0.0224,0.9677,-4.55,6.58,-7.7,A
-0.2786,0.0224,0.9521,2.87,3.92,-1.26,A
-0.2943,0.0722,0.9243,4.06,2.87,0.0,A
-0.3113,0.0893,0.8867,-3.5,-5.11,-4.83,A
-0.2865,0.0488,0.9243,-0.56,-14.35,-5.53,A
-0.242,0.062,1.1322,10.85,-7.0,-1.33,A
-0.2557,0.0937,1.1107,4.06,10.15,-4.48,A
-0.2972,0.1083,0.9848,-7.07,10.08,-10.64,A
-0.3016,0.0434,0.9248,-7.42,3.92,-12.04,A
-0.2757,-0.0015,0.9804,-2.1,3.22,-7.56,A
-0.2972,0.0039,0.9072,-3.29,5.88,-4.55,A
-0.3152,0.0307,0.8779,-1.4,-5.32,-2.73,A
-0.3123,0.0288,0.9189,4.55,-16.73,0.07,A
-0.2884,0.0976,1.076,4.97,-12.95,5.32,A
-0.2728,0.0756,1.1126,3.08,10.85,-5.53,A
-0.3094,0.0874,0.9911,-7.77,12.6,-9.38,A
-0.3709,0.2738,0.9052,-12.11,19.32,2.59,B
-0.3821,0.2621,0.8979,-10.78,3.36,3.78,B
-0.3675,0.245,0.913,-0.21,-0.42,0.56,B
-0.3762,0.2513,0.9189,3.22,-2.73,-4.76,B
-0.3479,0.1937,0.9594,5.39,2.8,-10.01,B
-0.3597,0.1503,0.9008,3.43,7.42,-6.86,B
-0.364,0.1557,0.854,10.29,1.12,-0.91,B
-0.3558,0.1932,0.9126,12.95,-3.85,4.41,B
-0.365,0.2406,0.9389,7.49,-3.36,2.17,B
-0.3719,0.2816,1.0067,2.66,-1.96,-2.52,B
-0.3792,0.2835,0.9658,-1.96,1.89,-8.19,B
-0.3831,0.2782,0.9931,-3.01,0.35,-10.71,B
-0.3611,0.2279,0.9721,-2.17,9.73,-14.21,B
-0.3533,0.1845,0.914,-3.99,10.57,-9.66,B
-0.3514,0.1688,0.8672,8.4,3.92,-2.73,B
-0.3577,0.2025,0.9194,14.56,0.7,2.38,B
-0.3792,0.2738,1.0048,10.64,8.4,-0.49,B
-0.4104,0.3006,0.9638,-3.29,8.61,-8.47,B
-0.4094,0.2538,0.9223,-6.51,3.43,-11.48,B
-0.4006,0.2123,0.9399,-3.22,1.26,-10.57,B
-0.4055,0.2294,0.9628,-1.68,5.88,-11.41,B
-0.4089,0.1879,0.9091,-6.44,11.27,-14.28,B
-0.4089,0.1449,0.8969,-4.62,8.19,-10.5,B
-0.3987,0.1332,0.8901,1.82,9.24,-2.24,B
-0.4275,0.2098,0.8745,-3.08,3.43,2.66,B
-0.4177,0.2528,1.0555,-3.15,13.93,-0.14,B
-0.4543,0.285,0.9526,-19.18,21.56,-7.98,B
-0.4778,0.263,0.8647,-26.88,11.41,-16.52,B
-0.4338,0.1454,0.9194,-21.7,4.83,-16.03,B
-0.4109,0.1181,0.9126,-10.71,8.19,-9.24,B
-0.4392,0.1537,0.795,-6.86,8.26,-6.79,B
-0.4592,0.0049,0.7296,-4.9,-1.47,-7.21,B
-0.3987,0.081,0.8115,0.91,-10.29,-2.52,B
-0.4158,0.1132,0.8345,5.6,-15.26,6.58,B
-0.4304,0.1859,1.037,11.41,-13.02,7.56,B
-0.4182,0.1986,1.0751,-3.78,5.95,1.96,B
-0.425,0.1703,1.0321,-12.53,18.13,-4.97,B
-0.4148,0.0917,0.9418,-8.89,22.4,-5.46,B
-0.4172,0.0766,0.8769,-6.86,16.45,2.66,B
-0.428,0.124,0.773,-0.63,7.35,5.81,B
-0.4036,0.1444,0.9101,3.29,2.45,4.13,B
-0.4099,0.1469,0.8618,-7.49,6.72,-0.98,B
-0.4168,0.1401,0.8506,-7.42,-3.08,-2.31,B
-0.4124,0.1069,0.9077,1.47,-16.45,4.34,B
-0.3821,0.1083,1.0126,7.84,-12.25,8.54,B
-0.4011,0.1279,0.9882,5.04,-2.45,11.41,B
-0.426,0.1698,0.9106,5.32,-6.37,12.11,B
-0.4197,0.1854,0.9579,10.5,-13.79,14.77,B
-0.4109,0.224,1.0097,12.6,16.17,9.94,B
-0.4333,0.224,0.9306,0.7,2.45,1.61,B
-0.4163,0.1576,0.9316,1.75,3.78,2.59,B
-0.4168,0.1425,0.8804,5.39,2.17,6.02,B
-0.4158,0.1386,0.8574,8.4,-3.22,8.26,B
-0.4114,0.1464,0.8794,10.78,-7.35,8.54,B
-0.4138,0.1728,0.937,9.45,-7.35,10.29,B
-0.4192,0.2118,0.9599,7.56,-0.28,9.03,B
-0.4412,0.2484,0.9472,-0.63,1.61,3.5,B
-0.4455,0.242,0.9599,-4.13,3.29,-0.28,B
-0.4455,0.2113,0.9331,-4.27,5.95,-1.89,B
-0.4465,0.1991,0.8599,-1.19,4.69,-0.56,B
-0.448,0.181,0.8052,3.78,-2.8,-0.98,B
-0.4324,0.1713,0.8262,6.09,-12.04,2.66,B
-0.427,0.183,0.8838,7.98,-15.96,5.11,B
-0.4333,0.2211,0.9316,7.14,-11.55,4.41,B
-0.4431,0.2289,0.9155,-2.66,-13.86,-2.03,B
-0.4026,0.1791,1.039,1.54,-0.98,-4.69,B
-0.4314,0.1806,0.9296,-4.48,3.08,-3.64,B
-0.4358,0.1649,0.8813,-1.89,-0.91,-4.2,B
-0.4187,0.1196,0.8716,1.75,-2.8,1.4,B
-0.425,0.1493,0.8452,3.71,-4.76,4.06,B
-0.4255,0.161,0.9004,4.83,-8.96,4.34,B
